artist_name,track_name,track_id,popularity
Amaranta,Mi Gran Ilusion - Live Streaming New Year 2021 Remastered,30iwCmYjfq52hCm0jn2Rlf,10
J Balvin,QUE PRETENDES,6DWCUVMiGTU6k2GSp4Nupc,0
Amaranta,Mix de Tunantadas - Live Streaming New Year 2021 Remastered,5t7mXI7r2HJBZeFdJ796iF,10
J Balvin,Amarillo,6EC8JRLCXLcKKSlUoDK0n2,1
Dj Biffen,Merry Christmas and Happy New Year 2021 - Radio Edit,7h7yPyss4MIBVPXVeF83vg,4
J Balvin,Verde,6ItOMmaL88Au9MrY4b5KPq,0
Chousand,Brad's Dad Is Turning 16 Years Old (Live/2021),2scpk0m6cNbQW2lnnoiJMG,0
J Balvin,Ay Vamos,6Lq4Pc7O9BfZjk2Md10iQ5,0
Amaranta,Planta de Maguey - Live Streaming New Year 2021 Remastered,2KLlvmaccV5ew6UbcCxpjn,10
J Balvin,QUE PRETENDES,6b8n4LP2AU6xU2bF6lmlXd,0
MAVER,Jingle Bells (Merry Christmas & Happy New Year 2021),0zBdbSzF1J9oiKgo5HjB97,0
J Balvin,Ay Vamos,6kZ9Il5S3PfXHLKhaUqjK8,0
Amaranta,Malo tu Corazon - Live Streaming New Year 2021 Remastered,4aTIAGfvtf3cXTn8XhRSa6,11
J Balvin,Sigo Extrañándote,6mNSDHl1yuhKfRB4iXmMqN,0
ghostkiller,2021,5iTANF9RPUJd8wnDpEfXO5,0
J Balvin,Safari,6skaANqvXYwgnNXbcRNcak,0
400Sav,2021,4NehQ6sSR2zjXXD0AbEQ3j,0
J Balvin,Ay Vamos,6zg64kcILjEqQ34vp6YFQ8,0
Yunginky,2021,0xUAbAov8hiYihtJ8kVsMH,0
J Balvin,UN DIA (ONE DAY),71yzJdWbsT1vlkwIbDLgoX,0
Amaranta,Medley Picaflor de Los Andes - Live Streaming New Year 2021 Remastered,5PraiQQAIkl0xw6pSFVX5h,11
J Balvin,Bobo,77zPke36V9BQxlOKzFZWMc,0
Amaranta,Dime Tu - Live Streaming audio and video New Year 2021 remasterized,6glNtKl26CN6FfiWeVd6UX,12
J Balvin,Sigo Extrañándote,79f2sL8ItClfaZ6XigZNPQ,0
DK Raja,Number Mange Greeting Card Dukan Wala - Happy New Year 2021 Song,2yc8f9AqYXUTNA3EtfUbHp,0
J Balvin,YO LE LLEGO,7Hx4c8FBHp8QmgudKmxcQp,0
Amaranta,Ingrato amor - Live Streaming audio and video New Year 2021 remasterized,3wLWURwOlQZ7O3VWcV4BJJ,11
J Balvin,Bonita,7dhFI4GtcIXW3UVpsfFcZV,0
Amaranta,Adios Tunantero - Live Streaming audio and video New Year 2021 remasterized,4Za9rPfMOe6N9AHV5CMBkB,11
J Balvin,Rojo,7ogwyTfVIvpB0JXKRJGdb5,0
Amaranta,Mix Tunantadas - Live Streaming audio and video New Year 2021 remasterized,08lQHr7iNWMXo4IdiyEFDm,12
J Balvin,Blanco,7umRxl6hgAm57mjZk4WJRF,0
Amaranta,Eterno Viajero - Live Streaming audio and video New Year 2021 remasterized,3sG5APwO5VLFJvlm0VxsZN,11
Doja Cat,Imagine,0frkJRc31JunrJ6JmqRpqa,63
Rajpal Chanchal,2021 Main Ayi Hai Hoyi Sabko Badhayi Hai - New Year Song,4bAZ41NqjG7sEb1RmgY06F,0
Doja Cat,Alone,3jt8YFtxRJOg99gmJuQBiC,63
Rocco Papandrea,2021,4LlIIqougjpn1S2teoupz1,0
Doja Cat,Kiss Me More (feat. SZA),5cOyxjetBT7kRnqL68madd,62
Yung Deezzy,2021,588pPMAHudbg9tmlQpWaQT,0
Rauw Alejandro,2/Catorce,71R8HJxQk5qMiRstrlXN9t,91
WhizKid$,2021,44a0COctHkpD1jFoqnxs8d,0
Juice WRLD,Wishing Well,0Q00PTYaMtPueNA21Clm7I,0
SonoFlame,2021,4MO2Rtx0FGgOukZO7gw1qB,0
Juice WRLD,Lucid Dreams,0pW91w1FkOuLwV4FaNQkhD,1
FEDERALPRESSHA,2021,6PtvkwQ2vaCOIktizj7MzE,0
Juice WRLD,Armed And Dangerous,1tkeBa72QUvrh9uWnCYWDb,0
Rodney St0ne,2021 Thoughts,0lgSDh20dzgDU8QuM0lQcB,0
Juice WRLD,Wishing Well,3TEjEw0OwixuLp2fYafJ9A,0
Amaranta,Mix de Huaylas - Live Streaming audio and video New Year 2021 remasterized,5Sr84YP8kcuQrT8RRtaNlO,12
Juice WRLD,Lucid Dreams,3e3HPlv8ZmKhLwTcGZsWUD,0
sidewalk boy,"The "" Brood X"" Periodical Cicada Will Emerge in 2021 After 17 Years",6gQaBtdBIfj1jq5uCAayuO,0
Juice WRLD,Come & Go,3tNrWRSkL8nA9chpyDRXeb,0
Goastral,Billions Light Years - Progressive Goa Psytrance 2021 Top 100 Hits DJ Mixed,5T1eZH4FTnJmzmPtRBV2XY,0
Juice WRLD,Conversations,3tnNP4G4PUkrg3rJ8AOIp1,0
Amaranta,Mi gran Ilusión - Live Streaming audio and video New Year 2021 remasterized,7u5zrp0lcy4TlfWLaBdK2o,12
Juice WRLD,Wishing Well,43X1HeO14j0J8335r7oh9N,0
Amaranta,Planta de Maguey - Live Streaming audio and video New Year 2021 remasterized,17oNxYFhjluiVBsJj30daB,11
Juice WRLD,Righteous,6BvERpClxMZPKTjSY5HNEc,0
Amaranta,Mix Huanca II - Live Streaming audio and video New Year 2021 remasterized,2AjcDI4dio5Yx9i7Mj8ErC,12
Lil Baby,Real As It Gets (feat. EST Gee),7eX3um6NpOQKWJMGCi97XD,77
Amaranta,Me siento sola - Live Streaming audio and video New Year 2021 remasterized,0Bkir9qbwWtydC0VJQTSOD,12
Majestic,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,91
Ay3Gvcc,2021 - Live,2x7mXKg2hp3m3VIUcm9crL,0
Joel Corry,BED,0siYMEsGrzzzlWLXK5zJfS,89
Frenchieorichie,2021 First,1wG2nzuuaoVW8BI8uGnNtp,0
Sarah Cothran,As the World Caves In,7LAmsNJpBaNvNg7VZPXxSv,81
DJ Mahir Nation TV,Its 2021,1wIgWSUeU7RovmR5p9cy0U,0
Doja Cat,Get Into It (Yuh),4V5siYO9zHpLX5qf2F0qBV,54
D3 Misty Project,Journey 2021,6ldCW6d5icRWsdMHPhpG8e,0
24kGoldn,Company (feat. Future),3JVTsvTldB6arHVlmxmTnM,78
Restaurant Music Deluxe,Excellent 2021,38e5dPBOEyeTMYadrQArs3,0
Lainey Wilson,Things A Man Oughta Know,5QS8PNEWbqTEZyQ6e9ZbJf,76
Dinner Jazz Playlist,Wicked 2021,5NNDtMHkjdWIT1Qrj2QTsm,0
El Alfa,La Mamá de la Mamá,2L95U6syP0bV3fkYYOzmiW,83
Upbeat Morning Music,Energetic 2021,02LfDDgzIbC9iFMjR1aQRR,0
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,80
Dinner Music Chill,Classic 2021,1UgdgRxSP6hSfotcZmgXnn,0
Doja Cat,You Right,4bxSyy1KxkGEfPQMIXFLWO,62
Smooth Jazz Deluxe,Romantic 2021,5Dlxek0h7kBbjh5Xon1OZj,0
Juice WRLD,734,6vB8bdQCCTDDIH8fhRfuXA,78
Slow Relaxing Jazz,Phenomenal 2021,7ekjSzRMocH0iZUs0hf2f3,0
Morgan Wallen,7 Summers,4obHzpwGrjoTuZh2DItEMZ,75
Classy Cafe Jazz Music,Carefree 2021,2of7QgRNb40ARwTGmT6uYb,0
Only The Family,Hellcats & Trackhawks,53tv6ZbyeAwfAUwFaxYbfO,75
Upbeat Morning Music,Chilled 2021,3dYsnPjkT2G60ahj11JZqM,0
Justin Moore,We Didn't Have Much,0Iuw6WPws324i7G7sCejTX,75
Coffee House Smooth Jazz Playlist,Sensational 2021,4kwEofcP3te7r9zm4ndQaQ,0
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),5Orunvd0o8nu5WZLrEScqI,52
Coffee House Instrumental Jazz Playlist,Suave 2021,3IXVhIrPOilgN88AZqjUki,0
Lovejoy,One Day,0IUprcNjE2hDtlvY8rq2W9,80
Evening Chillout Playlist,Suave 2021,7c2GYWv1ZbODseYOJMZiTM,0
Doja Cat,Woman,2ds0pWAKDaq9yz3o6rexbk,46
Jay Morales,Love 2021,3hFqa6rvwODDBWIdGQ0bh5,0
Doja Cat,Been Like This,3DyKJT2ADGzZQBhtSy19VY,44
Relaxing Piano Playlist,Energetic 2021,4CSIBBcgHJvEXZ6lD7BzU6,0
Doja Cat,Need To Know,4GcmlWvhVYsb8vTEaq5492,43
Evening Chillout Playlist,Lively 2021,6mxXak5q61AQORGmVnZjm4,0
Doja Cat,Payday (feat. Young Thug),5yJuMSd5wBgtomSr0u7HO3,43
logansound,my philosophy 2021,5xBkawWD1Dyq06yj0SvZpL,0
Doja Cat,Love To Dream,5kLVoPbWNZMAA3Wz3wLaWx,43
Relaxing Piano Playlist,Entertaining 2021,24JGb0fYaTUjdek93bxCVw,0
Doja Cat,Naked,7u1sP42hRttuwCV1XKdR8f,43
Right Direction,Homesick - 2021 Remaster,2DslcYxFsydrLju3nk8nSm,3
Doja Cat,Options (feat. JID),4jnO4Q6wdHOIFiv4dYFuVv,42
Slow Relaxing Jazz,Lovely 2021,0mT5Blmkdp0xdJqzxiq18M,0
Doja Cat,Kiss Me More (feat. SZA),47362Yh7VtOwx9jSpNssds,42
Dinner Music Chill,Vintage 2021,0Bz6DflJ4SjDJ9kyHWcIVT,0
Doja Cat,Alone,0vgyewz1cDd338nLrRAJqj,40
Musica Rilassante & Benessere,Artistic 2021,6Lbjxx91XY7NsqU5oY1zjI,0
Doja Cat,Imagine,6QYIgaOMK2wxuCJAfJJTJr,40
Dweavegotyachick,The Chronic 2021,6koK3nm2d0B7fBnQuTwmqT,0
Blueface,Outside (Better Days),26BMsCXJpD7eYtP7ufhApC,78
Relaxing Piano Playlist,Spectacular 2021,2F2ngTijqN8hwrtEYAZ5bL,0
Anne-Marie,Our Song,5zqObw7wjBgL9TDiAymxPn,85
Early Morning Jazz Playlist,Background for 2021,4D53fkEXLvFaNaCVk01mTI,0
J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),5BwQjRasNcdRPuVWKcHto2,77
The Hangouts,Pain - 2021 Remaster,2ZRmLM5mKJn86Kcts4eohK,0
J. Cole,p u n c h i n ‘ . t h e . c l o c k,57ZUX6TNyKLBydAdVVd02x,77
Michael Jazz,2021 NYE Jazz Party,2QWDMPj6RruCwdM3cLiWcJ,0
Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",6u3CPnFMKANYgfdiifFOiJ,78
Sam97,Pursuit - Winter 2021,4XWaTX2GUxhfJ6jTzMKmHn,0
Bo Burnham,Content,7av3s72hOwmgzA2VE5pWDa,77
CannonandtheBoxes,"January 6th, 2021",0ZsModZ4epjg5EnBhkwCXV,0
DaBaby,Ball If I Want To,3h6HY3tsm29kimSqwDHXeX,46
The Hangouts,Troubles - 2021 Remaster,6qj6BfuZ7ckZpBGJ8WMxJc,0
Dua Lipa,Blow Your Mind (Mwah),0qD1uEHGQJUVKZes5PNVK9,0
Do Shock Booze,ARTOFLIFE - 2021 Rework,2HtddyDAtcJq4q4BWmdZtJ,0
Dua Lipa,Love Again,1EJIcvY40U2lEfOn6Hp4kC,0
Do Shock Booze,MUDRA - 2021 Rework,5kLXnIsqij0j30BpYJQnBR,0
Dua Lipa,Levitating,4uvyVwZ7voi3mCftL1co6Z,0
Smooth Jazz Relax,Background for 2021,78tBm01gFYCYhqNNTkjWzK,0
Dua Lipa,We're Good,50tWT4T7SPrPgwQI9wvd7R,0
DJ Kaito,Roast Yourself (2021 Version),0F3KIMsu08JvYP4FFtBDeb,0
Dua Lipa,Don't Start Now,6PPUnZkptuWeT7csbKf68Y,0
Background Jazz Music,Background for 2021,2ag5trkxEoGO7oiZlxps2i,0
Dua Lipa,Levitating,6uSK5qh2jR5W0bLwhzsTIt,0
Slow Relaxing Jazz,Background for 2021,0y0Y7HFW11SwIXvaitnT3w,0
Dua Lipa,We're Good,765LxoURHWlmNoPwz2vxeF,0
Cafe BGM,Background for 2021,0RJDjh4X2rwYcGI0siTnAc,0
DaBaby,Red Light Green Light,4fPr5AVqhVUwhq69uLpmpt,46
Sunday Morning Jazz,Background for 2021,4PLtoNZOVVuD9QRzmHVTR1,0
DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),1cEhrSF6EylAEqdhUGuNpX,80
Hellgreaser,Julia - Remastered 2021,4YV7SRdzTFEbF6FIHRh1Yz,5
ATB,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,90
Reading Background Music Playlist,Background for 2021,52ltdJ3gUpdxmoocTzi27T,0
Polo G,Toxic,3h3NKhcfHkr6GvEpC3FRI5,77
Amaranta,Medley Picaflor de Los Andes - Live Streaming audio and video New Year 2021 remasterized,6EPUCU04NW6c9eCwfTcxIQ,13
Baby Keem,durag activity (with Travis Scott),4JJcP0Rv9AgyPD6ZGaC8EE,79
Nomrah,RADAR. - 2021 Remaster,7iO857flDuavHUawLqwZfr,0
Polo G,RAPSTAR,18vXApRmJSgQ6wG2ll9AOg,80
Smooth Jazz Relax,Background for 2021,4iGIeGBM5H9TNdxgPtSJtV,0
Polo G,Clueless (with Pop Smoke & Fivio Foreign),4CPcZHzSvIBM8AKhdHUwnL,79
Evening Chillout Playlist,Background for 2021,0akAOAUZERejJytXVlSLWh,0
Lil Baby,We Paid,0j2nTyJnyW5B2Djjf5DEP7,0
Hellgreaser,Bloodtraces - Remastered 2021,65qdde6AhB2yeBIMkD2nq4,4
Lil Baby,Drip Too Hard,2pBVKl5eknkvT6q6KgmCAH,0
Relaxing Piano Playlist,Background for 2021,1elPPwokEjyxxxuG4TNmcA,0
Lil Baby,On Me,4abm4S6IddNySrpWRQ0n49,0
Nomrah,Portrait - 2021 Remaster,1YxwXyFeJOawUvQpDZGD1y,0
Lil Baby,Drip Too Hard,4rKpB2b8RxX9Wb4BfPrhC6,0
Gaston Zani,The Message - 2021 Rawmix,0XXK7GxGkcp50c78rz1hyo,7
Lil Baby,Woah,5O9ZXRnoLOTqvi0yGzot4Y,0
Klaus Doldinger,Uranus - 2021 Remastered,3mgEnOwQvdPyEZF9DGRNoX,12
Lil Baby,Woah,5o3PyKYyzNOpLERqUhIiq2,0
French Cafe Jazz Lounge,High Class 2021,3IbvZonnvFqvasX4yIXiyA,0
Lil Baby,Drip Too Hard,6tf8souegvoAscT7ToOuox,1
Klaus Doldinger,Shirokko - 2021 Remastered,2djBgpKQQmQOOJEI3rxRzg,5
Lil Baby,Errbody,7MiWcoVuHme60S58SeTNPX,1
Klaus Doldinger,Ovation - 2021 Remastered,4jA92B7kvUGRuTcvfGbzS8,5
Bo Burnham,Bezos I,0Kdj7nwaYQmvhxnqZaIQuW,77
Klaus Doldinger,Handmade - 2021 Remastered,2EE6KIfH9NQaiDGBsOKcT6,4
Migos,Avalanche,4KD0lLJ4OGonZhBeKtct9I,77
Klaus Doldinger,Hexensabbat - 2021 Remastered,5uEaHE0r1DXzV0t7cvexLi,4
Bo Burnham,That Funny Feeling,7uCq4vBPffjaTMlE8EQzJD,77
Hotel Lobby Jazz Group,Background for 2021,66hethf8s4q0m7xT9COChS,0
Polo G,Party Lyfe (with DaBaby),38Z8SRBxln5pP7yWLqRYwC,78
TychoSmit,2021 - Radio Edit,6CCvzxF5NocnJVx43EC5ke,0
Florida Georgia Line,Always Gonna Love You,5wTt43UbS3HmDvzAJ7Yax3,75
Klaus Doldinger,Tarantula - 2021 Remastered,4Hcn8OYDPrcNlJlytbQDOf,7
Drake,Lemon Pepper Freestyle (feat. Rick Ross),4FRW5Nza1Ym91BGV4nFWXI,79
Klaus Doldinger,Allegory - 2021 Remastered,2pTtFav3GR2PZmaJHDkeOx,5
Mooski,Track Star,5hChuUMe5iHfjkXgzj1D4b,78
Klaus Doldinger,Jadoo - 2021 Remastered,4nuF37s79ir896CrobI6jo,4
J. Cole,t h e . c l i m b . b a c k,5lLNBIyjp72btcnrjBG751,76
Klaus Doldinger,Abracadabra - 2021 Remastered,6cf4hKXhCvoRIdBcrdmmWE,7
Migos,Malibu (feat. Polo G),3v1zVVdzNVNt7vmI9VG2gq,77
Early Morning Jazz Playlist,Glorious Music for 2021,2VciZI1jKAhWWmMhXj8N1X,0
John Mayer,Last Train Home,1fzf9Aad4y1RWrmwosAK5y,80
Classy Cafe Jazz Music,Wicked Ambience for 2021,4PM8jXMbCrcJ2ojw4wl1Sq,0
Lil Baby,Still Runnin (feat. Meek Mill),5cAN3P7jWVf78gev1eF7TJ,75
Klaus Doldinger,Dawn - 2021 Remastered,1SaEJ95rcpFv5NXBoo45nP,9
Polo G,Painting Pictures,25uBGaikHi0DhMiGMfuXYE,78
Upbeat Morning Music,Smart Music for 2021,1ZGGPBe1UqJjOI7wPbIb0p,0
Cardi B,Up,1M4OcYkxAtu3ErzSgDEfoi,80
Upbeat Instrumental Music,Simple Ambience for 2021,3oH9ZgwKQHiPc20XIHhzWZ,0
Clinton Kane,CHICKEN TENDIES,0awuNCj9gwJEM0seER22DW,79
Upbeat Instrumental Music,Remarkable Music for 2021,1UzkIJQ7r3ujyejxSA2gzW,0
Bo Burnham,Comedy,2AziR5bWTpniyTm2GQNer7,77
Upbeat Morning Music,Incredible Ambience for 2021,0RstWdlLS1eVIHjDWY11om,0
Mitchell Tenpenny,To Us It Did,35v4CE7o8XHvXPDjGPsp15,74
Upbeat Morning Music,Opulent Ambiance for 2021,49leWrPNtus1NZvf892W8y,0
Selena Gomez,Baila Conmigo (with Rauw Alejandro),079Ey5uxL04AKPQgVQwx5h,88
Upbeat Instrumental Music,Inspiring Backdrops for 2021,5m4SLFJXAhK0YV9lbqnUXm,0
J Balvin,Poblado - Remix,1WedZeiezCmCEOzLwhx0hV,84
The Hangouts,Breakin' Up - 2021 Remaster,2pSUEESYN5y7adFjSyYBVX,0
DaBaby,ROCKSTAR,0FMEr0xyFfBmJEjj9wLSVQ,0
The Hangouts,Burning Heart - 2021 Remaster,4L14mqB860w5D8qK1JB5ga,0
DaBaby,ROCKSTAR,0Ng2hsnXyJZ66Sc0VfSrRm,0
Sam97,Premeditated Outcomes - Winter 2021,6jqvroIKKmbIoWPMpMFSYe,0
DaBaby,VIBEZ,0pgTx3IYpp01PadoFq9utp,0
Multiplexor,Doors (2021 Version),3FAnnYtzByg7K88YrLiYeF,0
DaBaby,BOP,29YYLoVbBBrhNjBWOMtqIv,0
Classy Cafe Jazz Music,Serene Backdrops for 2021,3XQn3gTkAicy8Ge4SWshXh,0
DaBaby,BOP,2XmRGrT6R38sQH6I4u3aS8,0
Easy Listening Jazz,Lonely Music for 2021,7I20qPy8MdCap5AHcyhLJK,0
DaBaby,ROCKSTAR,3AisoqSenig33okKhRF8Xo,0
The Hangouts,Paris Shoes - 2021 Remaster,0DJsdVPLAQBRxyDhLhyg8w,0
DaBaby,BOP,3yV5L2c7xyMcPx1rf1Xvrr,0
French Cafe Music,Spacious Music for 2021,54ikXF7GNh7yZrZ6hAeLi3,1
DaBaby,ROCKSTAR,3zuMWLHkSJEt9Nn3j9pN7W,0
Classy Cafe Jazz Music,Amazing Ambiance for 2021,6ekaOQ8yuEA3YDiVWwTjj6,0
DaBaby,VIBEZ,5UdbQqS0EiWQh3axzo4Gtg,0
Smooth Jazz New York,Spacious Music for 2021,0E7mzQ010fPMFViRREOWYw,1
DaBaby,ROCKSTAR,6DQufBozYXaEx5jEiLV6Kd,0
Cafe BGM,Awesome Ambiance for 2021,6B2MrH1Y61QpBtsqFK8zhh,0
DaBaby,ROCKSTAR,7adY6Jl1yvYzLi4SZuJ4BZ,0
Smooth Jazz New York,Mysterious Backdrops for 2021,5yzHmENywlJhBEXCOwH8eF,0
H.E.R.,Come Through (feat. Chris Brown),3krZxyBsWEHfEfJegYaWTd,79
Amaranta,Loca me tienes Flor de Campanilla - Live Streaming audio and video New Year 2021 remasterized,3aYNHTkpjaWeZAvbNC5Avb,11
Justin Bieber,Hold On,1nahzW3kfMuwReTka28tH5,83
Reading Background Music Playlist,Urbane Ambiance for 2021,2IvIzqkAKRohq5VPqMm4G1,0
Pooh Shiesty,Back In Blood (feat. Lil Durk),7FGdjbZ32vMybPuP0IuE7d,75
Baron Bane,In Light - 2021 Remaster,4UfYkN8Jv6RFcR65WTnxHA,0
Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2CYVETnhM9aytqrazYYwrK,78
Sunday Morning Jazz,Sunny Ambience for 2021,07brGJbRL1ZPlHyYN28ie0,0
Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),7DhvNzyMM8jJWcfykG3psB,74
Coffee House Smooth Jazz Playlist,Uplifting Ambiance for 2021,0Enh8iYWLahKC1zuO09iTy,0
DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",20GrahbI4AzAOWxpYfDKkf,79
Baron Bane,The End - 2021 Remaster,0TpVIZhPgrCDhxrvdUwWz8,0
Pooh Shiesty,"Switch it Up (feat. G Herbo, No More Heroes)",06BY7fb0Ztz7f7JPRWSBZ3,74
Baron Bane,Fire Play - 2021 Remaster,3hUKISgUEWGwYHMEh5SimT,0
Madison Beer,Reckless,5ajjAnNRh8bxFvaVHzpPjh,82
Baron Bane,The Storm - 2021 Remaster,6ZXCj6dsvUAX0kg2r9u7xy,0
Tate McRae,working,31sSFHIe4NaxltVFOEIcTa,80
Coffee House Instrumental Jazz Playlist,Phenomenal Backdrops for 2021,0OFIo68IUzhnKjHkavBXmH,0
Imagine Dragons,Follow You,7FdUvDkaE24o3FPIWTvzv2,87
Restaurante Jazz Clásicos,Relaxing Ambience for 2021,0rWrhQIdbzIb24obQil8Wi,0
Coldplay,Higher Power,0939D7aT18uBDS2MTjWzct,85
Cafe Jazz Relax,Easy Moods for 2021,4UcyhbrIxdnDu2PDq75Q1M,1
A Boogie Wit da Hoodie,24 Hours (feat. Lil Durk),0YH1xT3Z7wR6dZyaCwSziK,76
Background Jazz Music,Suave Backdrops for 2021,2tXhzRSevG43OCVk7bLgin,0
Justin Bieber,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,304xi8j68U97LF12ozAURN,51
Relaxing Piano Music Girl,Suave Moods for 2021,0BT18x3ZbaxiAcHdLyQZ2z,11
Justin Bieber,Peaches (Masterkraft Remix) feat. Alpha P & Omah Lay,6lUpRCvUGvAymNGJzVywN8,47
Hellgreaser,Frozen Heart - Remastered 2021,24YHaqv7DbH2rvHRSBdsq2,4
YBN Nahmir,Opp Stoppa (feat. 21 Savage),59fFsGRwFiuhxKDPc1k6xW,75
Early Morning Jazz Playlist,Tranquil Moods for 2021,2i8QFC1z16dg6ErYVTGnNN,0
TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,1Z8TPHiKeCUyClxV6WTTIf,84
Ryan Dunlop,Here Comes That Sound 2021,5KOoXFFSKvRBthGRYgWl4E,0
Coi Leray,BIG PURR (Prrdd) (feat. Pooh Shiesty),5byWPNSh2hi0ULmDxBgLyV,75
Hellgreaser,Bloody Mary - Remastered 2021,2A7F7DmhPrmN9VKcSoibrf,6
SpotemGottem,Beat Box 4 (with NLE Choppa),2LbNkvmYabhVf9jBCVeLm7,75
Hellgreaser,Vampire Girl - Remastered 2021,2zdAfoS0Jx9Xc5dn6GBhYt,4
Moneybagg Yo,Shottas (Lala),2Ox2c1WEJDeQCHTXPE3YKM,74
Musica Rilassante & Benessere,Superlative Moods for 2021,1CfMKZb0lxnlVah60fgktX,0
Twenty One Pilots,Shy Away,2nG54Y4a3sH9YpfxMolOyi,80
Hellgreaser,Fright Guys - Remastered 2021,67eAvVttLZmxOsBtmnOnC8,4
Polo G,Boom,6vQnpXl0KvwTfLpIhoOLHc,76
Jay Morales,Love 2021 - Radio Edit,4nMgtkbITix89JQSHLTqnH,0
NF,JUST LIKE YOU,7tTRFVlFzk6yTnoMcParmi,77
Relaxing Piano Playlist,Deluxe Backdrops for 2021,5J9URaS8G09dOxg0GTGnSv,0
Lovejoy,Taunt,0r3QJbwBuR9UL0ai5qDTw7,77
Cafe BGM,Subtle Backdrops for 2021,2qjmZZ9yjz3hZN0ThO7ErN,0
Nicki Minaj,Fractions,28PeqNMnFfVQnXvXmyf88G,75
Sunday Morning Jazz,Funky Backdrops for 2021,7d9mK5mf9BrqIShOa9XGQw,0
PlayaPhonk,PHONKY TOWN,0BRbI3ZMPXuj9yA7ChDGOW,82
French Cafe Jazz Lounge,Uplifting Backdrops for 2021,2WSlYUq0DDeCbjdNXxqfVq,0
Spinabenz,Who I Smoke,2fujhLR4zhDRPbYDhI0xRr,74
Relaxing Piano Playlist,Dashing Backdrops for 2021,2x38nOeOfKeD5b5HXrXASg,0
J. Cole,c l o s e,4YiY551vHi6glMtgVxuqAy,75
Smooth Jazz Relax,Majestic Ambience for 2021,6k3j599fOIByCGXevGlyBy,0
J Balvin,Otra Noche Sin Ti,2CdTLdDjwZdVcm0bresVWx,83
Sunday Morning Jazz,Spirited Moods for 2021,5pEJyPwDyv8lid00I8s7B9,0
42 Dugg,4 Da Gang (with Roddy Ricch),1mAey8kEPmDM2icL56kS9d,75
Nomrah,INDIGO CHILD - 2021 Remaster,6NawKpl7Z8j84Y1PnO3IkV,0
Polo G,Heart of a Giant (with Rod Wave),6Q7Tv7ZxmoOokvuPchcaO1,76
Nomrah,CODEPENDENCY (Interlude) - 2021 Remaster,0SlAxNwb86jkrzfOg5hALP,0
Anitta,Girl From Rio (feat. DaBaby),6CF085Ol0cVda1WqelybEQ,75
Relaxing Piano Playlist,Scintillating Music for 2021,7LklvKSZP9rn5akivl4VoA,0
Nessa Barrett,la di die (feat. jxdn),3RLshk3cDQOqWhSIRCVaXL,79
Klaus Doldinger,Light 1 - 2021 Remastered,3MQF4ean6iE0ps1OpbwvvS,8
Polo G,Bloody Canvas,7Cj3tnMCpXpHgE8CIISbGq,76
Early Morning Jazz Playlist,Alluring Ambience for 2021,5tesWHQAqkaImDw2eG7z1o,0
Bruno Mars,24K Magic,0CrwZXEYMbm8FKw4NgnNVs,0
Klaus Doldinger,Blue Tatoo - 2021 Remastered,28PJg6Ft5MiQdjWkF4KpFt,4
Bruno Mars,24K Magic,0wmenBxOt6Lj8A34GNftYU,0
Klaus Doldinger,Loco-Motive - 2021 Remastered,18nk076HcyMjEkwxYYv9pj,10
Bruno Mars,That's What I Like,12IcXtMR582yWCr8R5H1mh,0
Klaus Doldinger,Morning Sun - 2021 Remastered,2fqIsjeKW0oxEVvKrixZho,5
Bruno Mars,Count On Me,2lRfi4QV8VofL4SWsHbD0I,0
Dinner Jazz Orchestra,Thrilling Ambience for 2021,6vABSGD0Km01t50bb8MOCK,0
Bruno Mars,Just the Way You Are,4DWZDu9Vbvm34G3QI6zBF9,0
Klaus Doldinger,Light 2 - 2021 Remastered,5m2Sqrq8PthUxR4ngSiTuj,8
Bruno Mars,The Lazy Song,4g2UgrF6HS4DpziSSAvI46,0
Klaus Doldinger,Missing You - 2021 Remastered,7oIeZfgISd4yJgxgN2pL3H,9
Bruno Mars,Count On Me,4v17C5SRYip5z562y5BJed,0
Klaus Doldinger,Sahara Sketches - 2021 Remastered,7qtk4OFeLTztLKNIShky9C,6
Bruno Mars,That's What I Like,5w52IPUgSjd78sqlDI6tlp,0
Upbeat Morning Music,Exquisite Moods for 2021,3gFyynCdsMK8hwELglocTb,0
Ian Munsick,Long Haul,7nERlpaH7QghaO7jC60Xtu,72
KT,Class of 2021 - Bonus Track,3BTumCu6ygqg57wafk6Y9H,0
Bo Burnham,Problematic,6NBAtnU5ICF7fazEFn2hKL,76
KT,Class of 2021 - Bonus Track,3BTumCu6ygqg57wafk6Y9H,0
